,ids,waves,height,text
3025,3025,36.36874985694885,36.37,Wave Height: 36.37
3026,3026,36.56874990463257,36.57,Wave Height: 36.57
3027,3027,37.19624948501587,37.2,Wave Height: 37.2
3028,3028,37.154999017715454,37.15,Wave Height: 37.15
3029,3029,36.44499850273132,36.44,Wave Height: 36.44
3030,3030,36.39874863624573,36.4,Wave Height: 36.4
3031,3031,37.01624941825867,37.02,Wave Height: 37.02
3032,3032,37.60812425613403,37.61,Wave Height: 37.61
3033,3033,38.174373149871826,38.17,Wave Height: 38.17
3034,3034,38.8631227016449,38.86,Wave Height: 38.86
3035,3035,39.67437291145324,39.67,Wave Height: 39.67
3036,3036,40.17999839782715,40.18,Wave Height: 40.18
3037,3037,40.3799991607666,40.38,Wave Height: 40.38
3038,3038,41.024999141693115,41.02,Wave Height: 41.02
3039,3039,42.11499834060669,42.11,Wave Height: 42.11
3040,3040,42.455623626708984,42.46,Wave Height: 42.46
3041,3041,42.046875,42.05,Wave Height: 42.05
3042,3042,41.17625021934509,41.18,Wave Height: 41.18
3043,3043,39.84374928474426,39.84,Wave Height: 39.84
3044,3044,37.303749084472656,37.3,Wave Height: 37.3
3045,3045,33.55624961853029,33.56,Wave Height: 33.56
3046,3046,31.48937487602234,31.49,Wave Height: 31.49
3047,3047,31.103124856948853,31.1,Wave Height: 31.1
3048,3048,30.704374670982364,30.7,Wave Height: 30.7
3049,3049,30.293124318122864,30.29,Wave Height: 30.29
3050,3050,30.108124017715454,30.11,Wave Height: 30.11
3051,3051,30.149373769760132,30.15,Wave Height: 30.15
3052,3052,29.765623927116394,29.77,Wave Height: 29.77
3053,3053,28.956874489784244,28.96,Wave Height: 28.96
3054,3054,28.331249833106998,28.33,Wave Height: 28.33
3055,3055,27.888749957084656,27.89,Wave Height: 27.89
3056,3056,20.750625014305115,20.75,Wave Height: 20.75
3057,3057,6.916875004768372,6.92,Wave Height: 6.92
3058,3058,0.0,0.0,Wave Height: 0.0
3059,3059,0.0,0.0,Wave Height: 0.0
3060,3060,1.9950000047683716,2.0,Wave Height: 2.0
3061,3061,5.985000014305115,5.99,Wave Height: 5.99
3062,3062,17.696874737739563,17.7,Wave Height: 17.7
3063,3063,37.130624175071716,37.13,Wave Height: 37.13
3064,3064,47.75187397003174,47.75,Wave Height: 47.75
3065,3065,49.56062412261963,49.56,Wave Height: 49.56
3066,3066,50.853123903274536,50.85,Wave Height: 50.85
3067,3067,51.62937331199646,51.63,Wave Height: 51.63
3068,3068,52.471872806549065,52.47,Wave Height: 52.47
3069,3069,53.380622386932366,53.38,Wave Height: 53.38
3070,3070,53.37312269210816,53.37,Wave Height: 53.37
3071,3071,52.44937372207642,52.45,Wave Height: 52.45
3072,3072,50.53312373161318,50.53,Wave Height: 50.53
3073,3073,47.624372720718405,47.62,Wave Height: 47.62
3074,3074,45.39124774932863,45.39,Wave Height: 45.39
3075,3075,43.83374881744386,43.83,Wave Height: 43.83
3076,3076,41.856249094009414,41.86,Wave Height: 41.86
3077,3077,39.45874857902528,39.46,Wave Height: 39.46
3078,3078,35.76812362670902,35.77,Wave Height: 35.77
3079,3079,30.784374237060586,30.78,Wave Height: 30.78
3080,3080,26.041249513626127,26.04,Wave Height: 26.04
3081,3081,21.538749456405675,21.54,Wave Height: 21.54
3082,3082,20.488124489784227,20.49,Wave Height: 20.49
3083,3083,22.889374613761888,22.89,Wave Height: 22.89
3084,3084,25.845624566078158,25.85,Wave Height: 25.85
3085,3085,29.356874346733065,29.36,Wave Height: 29.36
3086,3086,33.016248941421495,33.02,Wave Height: 33.02
3087,3087,36.823748350143426,36.82,Wave Height: 36.82
3088,3088,40.39499807357788,40.39,Wave Height: 40.39
3089,3089,43.72999811172485,43.73,Wave Height: 43.73
3090,3090,45.551872968673706,45.55,Wave Height: 45.55
3091,3091,45.86062264442444,45.86,Wave Height: 45.86
3092,3092,45.542497634887695,45.54,Wave Height: 45.54
3093,3093,44.59749794006348,44.6,Wave Height: 44.6
3094,3094,43.39374828338623,43.39,Wave Height: 43.39
3095,3095,41.93124866485596,41.93,Wave Height: 41.93
3096,3096,36.423748254776,36.42,Wave Height: 36.42
3097,3097,35.93124842643738,35.93,Wave Height: 35.93
3098,3098,35.96124887466431,35.96,Wave Height: 35.96
3099,3099,36.51374959945679,36.51,Wave Height: 36.51
3100,3100,36.65499949455261,36.65,Wave Height: 36.65
3101,3101,36.38499855995178,36.38,Wave Height: 36.38
3102,3102,36.5012481212616,36.5,Wave Height: 36.5
3103,3103,37.003748178482056,37.0,Wave Height: 37.0
3104,3104,37.674373149871826,37.67,Wave Height: 37.67
3105,3105,38.51312303543091,38.51,Wave Height: 38.51
3106,3106,39.34437298774719,39.34,Wave Height: 39.34
3107,3107,40.16812300682068,40.17,Wave Height: 40.17
3108,3108,40.689998626708984,40.69,Wave Height: 40.69
3109,3109,40.90999984741211,40.91,Wave Height: 40.91
3110,3110,41.730000019073486,41.73,Wave Height: 41.73
3111,3111,43.149999141693115,43.15,Wave Height: 43.15
3112,3112,43.756874084472656,43.76,Wave Height: 43.76
3113,3113,43.55062484741211,43.55,Wave Height: 43.55
3114,3114,42.37374997138977,42.37,Wave Height: 42.37
3115,3115,40.22624945640564,40.23,Wave Height: 40.23
3116,3116,37.336249351501465,37.34,Wave Height: 37.34
3117,3117,33.70374965667725,33.7,Wave Height: 33.7
3118,3118,31.64312481880188,31.64,Wave Height: 31.64
3119,3119,31.154374837875366,31.15,Wave Height: 31.15
3120,3120,30.853124737739563,30.85,Wave Height: 30.85
3121,3121,30.73937451839447,30.74,Wave Height: 30.74
3122,3122,30.50437426567078,30.5,Wave Height: 30.5
3123,3123,30.14812397956848,30.15,Wave Height: 30.15
3124,3124,29.846873879432678,29.85,Wave Height: 29.85
3125,3125,29.600623965263367,29.6,Wave Height: 29.6
3126,3126,28.73374927043915,28.73,Wave Height: 28.73
3127,3127,27.246249794960022,27.25,Wave Height: 27.25
3128,3128,19.876875042915344,19.88,Wave Height: 19.88
3129,3129,6.625625014305115,6.63,Wave Height: 6.63
3130,3130,0.0,0.0,Wave Height: 0.0
3131,3131,0.0,0.0,Wave Height: 0.0
3132,3132,5.985000014305115,5.99,Wave Height: 5.99
3133,3133,17.955000042915344,17.96,Wave Height: 17.96
3134,3134,30.07562482357025,30.08,Wave Height: 30.08
3135,3135,42.346874356269836,42.35,Wave Height: 42.35
3136,3136,49.3356237411499,49.34,Wave Height: 49.34
3137,3137,51.04187297821045,51.04,Wave Height: 51.04
3138,3138,52.214372396469116,52.21,Wave Height: 52.21
3139,3139,52.8531219959259,52.85,Wave Height: 52.85
3140,3140,53.39562177658081,53.4,Wave Height: 53.4
3141,3141,53.84187173843384,53.84,Wave Height: 53.84
3142,3142,53.95937204360962,53.96,Wave Height: 53.96
3143,3143,53.748122692108154,53.75,Wave Height: 53.75
3144,3144,53.1243727207184,53.12,Wave Height: 53.12
3145,3145,52.088122129440315,52.09,Wave Height: 52.09
3146,3146,50.648747444152846,50.65,Wave Height: 50.65
3147,3147,48.80624866485597,48.81,Wave Height: 48.81
3148,3148,46.13874888420108,46.14,Wave Height: 46.14
3149,3149,42.64624810218813,42.65,Wave Height: 42.65
3150,3150,37.744373321533246,37.74,Wave Height: 37.74
3151,3151,31.433124542236374,31.43,Wave Height: 31.43
3152,3152,26.51874995231631,26.52,Wave Height: 26.52
3153,3153,23.0012495517731,23.0,Wave Height: 23.0
3154,3154,22.28937423229216,22.29,Wave Height: 22.29
3155,3155,24.383123993873582,24.38,Wave Height: 24.38
3156,3156,26.84687411785124,26.85,Wave Height: 26.85
3157,3157,29.680624604225137,29.68,Wave Height: 29.68
3158,3158,34.13374972343441,34.13,Wave Height: 34.13
3159,3159,40.20624947547911,40.21,Wave Height: 40.21
3160,3160,44.34999895095825,44.35,Wave Height: 44.35
3161,3161,46.564998149871826,46.56,Wave Height: 46.56
3162,3162,47.495622873306274,47.5,Wave Height: 47.5
3163,3163,47.1418731212616,47.14,Wave Height: 47.14
3164,3164,46.377498626708984,46.38,Wave Height: 46.38
3165,3165,45.20249938964844,45.2,Wave Height: 45.2
3166,3166,43.836249351501465,43.84,Wave Height: 43.84
3167,3167,42.278748512268066,42.28,Wave Height: 42.28
3168,3168,36.3693733215332,36.37,Wave Height: 36.37
3169,3169,35.8381233215332,35.84,Wave Height: 35.84
3170,3170,35.83687376976013,35.84,Wave Height: 35.84
3171,3171,36.36562466621399,36.37,Wave Height: 36.37
3172,3172,36.63624954223633,36.64,Wave Height: 36.64
3173,3173,36.64874839782715,36.65,Wave Height: 36.65
3174,3174,36.78187274932861,36.78,Wave Height: 36.78
3175,3175,37.03562259674072,37.04,Wave Height: 37.04
3176,3176,37.69312262535095,37.69,Wave Height: 37.69
3177,3177,38.7543728351593,38.75,Wave Height: 38.75
3178,3178,39.68687295913696,39.69,Wave Height: 39.69
3179,3179,40.490622997283936,40.49,Wave Height: 40.49
3180,3180,41.08374857902527,41.08,Wave Height: 41.08
3181,3181,41.46624970436096,41.47,Wave Height: 41.47
3182,3182,42.25874996185303,42.26,Wave Height: 42.26
3183,3183,43.461249351501465,43.46,Wave Height: 43.46
3184,3184,44.05687427520752,44.06,Wave Height: 44.06
3185,3185,44.04562473297119,44.05,Wave Height: 44.05
3186,3186,42.611249685287476,42.61,Wave Height: 42.61
3187,3187,39.75374913215637,39.75,Wave Height: 39.75
3188,3188,36.70249903202057,36.7,Wave Height: 36.7
3189,3189,33.45749938488007,33.46,Wave Height: 33.46
3190,3190,31.649999618530273,31.65,Wave Height: 31.65
3191,3191,31.27999973297119,31.28,Wave Height: 31.28
3192,3192,31.03249967098236,31.03,Wave Height: 31.03
3193,3193,30.90749943256378,30.91,Wave Height: 30.91
3194,3194,30.629999279975895,30.63,Wave Height: 30.63
3195,3195,30.19999921321869,30.2,Wave Height: 30.2
3196,3196,29.880624055862427,29.88,Wave Height: 29.88
3197,3197,29.671873807907104,29.67,Wave Height: 29.67
3198,3198,28.409373998641975,28.41,Wave Height: 28.41
3199,3199,26.093124628067017,26.09,Wave Height: 26.09
3200,3200,18.701249957084656,18.7,Wave Height: 18.7
3201,3201,6.233749985694885,6.23,Wave Height: 6.23
3202,3202,0.0,0.0,Wave Height: 0.0
3203,3203,0.0,0.0,Wave Height: 0.0
3204,3204,8.709999918937683,8.71,Wave Height: 8.71
3205,3205,26.12999975681305,26.13,Wave Height: 26.13
3206,3206,38.58687460422516,38.59,Wave Height: 38.59
3207,3207,46.08062446117401,46.08,Wave Height: 46.08
3208,3208,50.65562391281128,50.66,Wave Height: 50.66
3209,3209,52.31187295913696,52.31,Wave Height: 52.31
3210,3210,53.44749736785889,53.45,Wave Height: 53.45
3211,3211,54.06249713897705,54.06,Wave Height: 54.06
3212,3212,54.47249698638916,54.47,Wave Height: 54.47
3213,3213,54.677496910095215,54.68,Wave Height: 54.68
3214,3214,54.83562207221985,54.84,Wave Height: 54.84
3215,3215,54.94687247276306,54.95,Wave Height: 54.95
3216,3216,54.97562265396118,54.98,Wave Height: 54.98
3217,3217,54.92187261581421,54.92,Wave Height: 54.92
3218,3218,54.12312293052675,54.12,Wave Height: 54.12
3219,3219,52.57937359809876,52.58,Wave Height: 52.58
3220,3220,50.41937375068667,50.42,Wave Height: 50.42
3221,3221,47.64312338829043,47.64,Wave Height: 47.64
3222,3222,43.79124855995182,43.79,Wave Height: 43.79
3223,3223,38.86374926567082,38.86,Wave Height: 38.86
3224,3224,35.07874953746797,35.08,Wave Height: 35.08
3225,3225,32.436249375343344,32.44,Wave Height: 32.44
3226,3226,31.187499165534973,31.19,Wave Height: 31.19
3227,3227,31.332498908042908,31.33,Wave Height: 31.33
3228,3228,32.67124915122984,32.67,Wave Height: 32.67
3229,3229,35.20374989509581,35.2,Wave Height: 35.2
3230,3230,39.188125133514376,39.19,Wave Height: 39.19
3231,3231,44.62437486648558,44.62,Wave Height: 44.62
3232,3232,47.87999939918518,47.88,Wave Height: 47.88
3233,3233,48.95499873161316,48.95,Wave Height: 48.95
3234,3234,49.068748474121094,49.07,Wave Height: 49.07
3235,3235,48.221248626708984,48.22,Wave Height: 48.22
3236,3236,47.100624084472656,47.1,Wave Height: 47.1
3237,3237,45.70687484741211,45.71,Wave Height: 45.71
3238,3238,44.16999959945679,44.17,Wave Height: 44.17
3239,3239,42.48999834060669,42.49,Wave Height: 42.49
3240,3240,36.43312454223633,36.43,Wave Height: 36.43
3241,3241,36.08937454223633,36.09,Wave Height: 36.09
3242,3242,36.195624589920044,36.2,Wave Height: 36.2
3243,3243,36.751874685287476,36.75,Wave Height: 36.75
3244,3244,37.0987491607666,37.1,Wave Height: 37.1
3245,3245,37.23624801635742,37.24,Wave Height: 37.24
3246,3246,37.24062252044678,37.24,Wave Height: 37.24
3247,3247,37.11187267303467,37.11,Wave Height: 37.11
3248,3248,37.66437268257141,37.66,Wave Height: 37.66
3249,3249,38.89812254905701,38.9,Wave Height: 38.9
3250,3250,39.89062261581421,39.89,Wave Height: 39.89
3251,3251,40.64187288284302,40.64,Wave Height: 40.64
3252,3252,41.361248254776,41.36,Wave Height: 41.36
3253,3253,42.04874873161316,42.05,Wave Height: 42.05
3254,3254,42.61124897003174,42.61,Wave Height: 42.61
3255,3255,43.04874897003174,43.05,Wave Height: 43.05
3256,3256,43.355624198913574,43.36,Wave Height: 43.36
3257,3257,43.531874656677246,43.53,Wave Height: 43.53
3258,3258,41.88874936103821,41.89,Wave Height: 41.89
3259,3259,38.42624831199646,38.43,Wave Height: 38.43
3260,3260,35.40249812602997,35.4,Wave Height: 35.4
3261,3261,32.81749880313874,32.82,Wave Height: 32.82
3262,3262,31.50999927520752,31.51,Wave Height: 31.51
3263,3263,31.479999542236328,31.48,Wave Height: 31.48
3264,3264,31.242499470710754,31.24,Wave Height: 31.24
3265,3265,30.797499060630802,30.8,Wave Height: 30.8
3266,3266,30.4849990606308,30.48,Wave Height: 30.48
3267,3267,30.304999470710754,30.3,Wave Height: 30.3
3268,3268,29.86687445640564,29.87,Wave Height: 29.87
3269,3269,29.170624017715454,29.17,Wave Height: 29.17
3270,3270,27.35812401771546,27.36,Wave Height: 27.36
3271,3271,24.429374456405643,24.43,Wave Height: 24.43
3272,3272,17.22374975681305,17.22,Wave Height: 17.22
3273,3273,5.741249918937683,5.74,Wave Height: 5.74
3274,3274,0.0,0.0,Wave Height: 0.0
3275,3275,0.0,0.0,Wave Height: 0.0
3276,3276,10.169999718666077,10.17,Wave Height: 10.17
3277,3277,30.50999915599823,30.51,Wave Height: 30.51
3278,3278,43.230624079704285,43.23,Wave Height: 43.23
3279,3279,48.33187448978424,48.33,Wave Height: 48.33
3280,3280,51.71187448501587,51.71,Wave Height: 51.71
3281,3281,53.37062406539917,53.37,Wave Height: 53.37
3282,3282,54.55249881744385,54.55,Wave Height: 54.55
3283,3283,55.2574987411499,55.26,Wave Height: 55.26
3284,3284,55.70249843597412,55.7,Wave Height: 55.7
3285,3285,55.887497901916504,55.89,Wave Height: 55.89
3286,3286,56.00187277793884,56.0,Wave Height: 56.0
3287,3287,56.04562306404114,56.05,Wave Height: 56.05
3288,3288,56.08687353134155,56.09,Wave Height: 56.09
3289,3289,56.12562417984009,56.13,Wave Height: 56.13
3290,3290,55.814374208450324,55.81,Wave Height: 55.81
3291,3291,55.15312361717225,55.15,Wave Height: 55.15
3292,3292,54.69812369346619,54.7,Wave Height: 54.7
3293,3293,54.44937443733215,54.45,Wave Height: 54.45
3294,3294,53.90874934196473,53.91,Wave Height: 53.91
3295,3295,53.0762484073639,53.08,Wave Height: 53.08
3296,3296,51.72124826908113,51.72,Wave Height: 51.72
3297,3297,49.84374892711641,49.84,Wave Height: 49.84
3298,3298,47.18249928951266,47.18,Wave Height: 47.18
3299,3299,43.737499356269865,43.74,Wave Height: 43.74
3300,3300,43.31874966621397,43.32,Wave Height: 43.32
3301,3301,45.92625021934508,45.93,Wave Height: 45.93
3302,3302,48.17937517166137,48.18,Wave Height: 48.18
3303,3303,50.07812452316284,50.08,Wave Height: 50.08
3304,3304,50.98499941825867,50.98,Wave Height: 50.98
3305,3305,50.89999985694885,50.9,Wave Height: 50.9
3306,3306,50.271249771118164,50.27,Wave Height: 50.27
3307,3307,49.0987491607666,49.1,Wave Height: 49.1
3308,3308,47.71187400817871,47.71,Wave Height: 47.71
3309,3309,46.11062431335449,46.11,Wave Height: 46.11
3310,3310,44.3949990272522,44.39,Wave Height: 44.39
3311,3311,42.564998149871826,42.56,Wave Height: 42.56
3312,3312,36.061875104904175,36.06,Wave Height: 36.06
3313,3313,36.01562523841858,36.02,Wave Height: 36.02
3314,3314,36.17875003814697,36.18,Wave Height: 36.18
3315,3315,36.551249504089355,36.55,Wave Height: 36.55
3316,3316,36.888123989105225,36.89,Wave Height: 36.89
3317,3317,37.18937349319458,37.19,Wave Height: 37.19
3318,3318,37.26499819755554,37.26,Wave Height: 37.26
3319,3319,37.11499810218811,37.11,Wave Height: 37.11
3320,3320,37.67874789237976,37.68,Wave Height: 37.68
3321,3321,38.95624756813049,38.96,Wave Height: 38.96
3322,3322,40.025622606277466,40.03,Wave Height: 40.03
3323,3323,40.88687300682068,40.89,Wave Height: 40.89
3324,3324,41.629998207092285,41.63,Wave Height: 41.63
3325,3325,42.254998207092285,42.25,Wave Height: 42.25
3326,3326,42.74499845504761,42.74,Wave Height: 42.74
3327,3327,43.09999895095825,43.1,Wave Height: 43.1
3328,3328,43.39437437057495,43.39,Wave Height: 43.39
3329,3329,43.628124713897705,43.63,Wave Height: 43.63
3330,3330,41.65437436103821,41.65,Wave Height: 41.65
3331,3331,37.47312331199646,37.47,Wave Height: 37.47
3332,3332,34.363123059272766,34.36,Wave Height: 34.36
3333,3333,32.32437360286713,32.32,Wave Height: 32.32
3334,3334,31.350624084472656,31.35,Wave Height: 31.35
3335,3335,31.441874504089355,31.44,Wave Height: 31.44
3336,3336,31.25499951839447,31.25,Wave Height: 31.25
3337,3337,30.789999127388004,30.79,Wave Height: 30.79
3338,3338,30.49562418460846,30.5,Wave Height: 30.5
3339,3339,30.371874690055847,30.37,Wave Height: 30.37
3340,3340,29.43312466144562,29.43,Wave Height: 29.43
3341,3341,27.679374098777775,27.68,Wave Height: 27.68
3342,3342,24.22312402725221,24.22,Wave Height: 24.22
3343,3343,19.064374446868904,19.06,Wave Height: 19.06
3344,3344,12.363749742507935,12.36,Wave Height: 12.36
3345,3345,4.1212499141693115,4.12,Wave Height: 4.12
3346,3346,2.516249895095825,2.52,Wave Height: 2.52
3347,3347,7.548749685287476,7.55,Wave Height: 7.55
3348,3348,18.857499361038208,18.86,Wave Height: 18.86
3349,3349,36.44249892234802,36.44,Wave Height: 36.44
3350,3350,46.933748960494995,46.93,Wave Height: 46.93
3351,3351,50.331249475479126,50.33,Wave Height: 50.33
3352,3352,52.82812452316284,52.83,Wave Height: 52.83
3353,3353,54.42437410354614,54.42,Wave Height: 54.42
3354,3354,55.60187387466431,55.6,Wave Height: 55.6
3355,3355,56.360623836517334,56.36,Wave Height: 56.36
3356,3356,56.826873540878296,56.83,Wave Height: 56.83
3357,3357,57.00062298774719,57.0,Wave Height: 57.0
3358,3358,57.14874792098999,57.15,Wave Height: 57.15
3359,3359,57.27124834060669,57.27,Wave Height: 57.27
3360,3360,57.402498960494995,57.4,Wave Height: 57.4
3361,3361,57.54249978065491,57.54,Wave Height: 57.54
3362,3362,57.47562456130982,57.48,Wave Height: 57.48
3363,3363,57.20187330245972,57.2,Wave Height: 57.2
3364,3364,57.56499838829039,57.56,Wave Height: 57.56
3365,3365,58.564999818801866,58.56,Wave Height: 58.56
3366,3366,59.52249979972839,59.52,Wave Height: 59.52
3367,3367,60.43749833106994,60.44,Wave Height: 60.44
3368,3368,60.195622920990004,60.2,Wave Height: 60.2
3369,3369,58.79687356948854,58.8,Wave Height: 58.8
3370,3370,56.13999915122989,56.14,Wave Height: 56.14
3371,3371,52.22499966621402,52.22,Wave Height: 52.22
3372,3372,51.15437483787536,51.15,Wave Height: 51.15
3373,3373,52.928124666213975,52.93,Wave Height: 52.93
3374,3374,53.731249332427986,53.73,Wave Height: 53.73
3375,3375,53.563748836517334,53.56,Wave Height: 53.56
3376,3376,53.108124017715454,53.11,Wave Height: 53.11
3377,3377,52.36437487602234,52.36,Wave Height: 52.36
3378,3378,51.283124923706055,51.28,Wave Height: 51.28
3379,3379,49.8643741607666,49.86,Wave Height: 49.86
3380,3380,48.26124882698059,48.26,Wave Height: 48.26
3381,3381,46.47374892234802,46.47,Wave Height: 46.47
3382,3382,44.5856237411499,44.59,Wave Height: 44.59
3383,3383,42.59687328338623,42.6,Wave Height: 42.6
3384,3384,35.25562500953674,35.26,Wave Height: 35.26
3385,3385,35.616875410079956,35.62,Wave Height: 35.62
3386,3386,35.78625011444092,35.79,Wave Height: 35.79
3387,3387,35.76374912261963,35.76,Wave Height: 35.76
3388,3388,36.0043740272522,36.0,Wave Height: 36.0
3389,3389,36.50812482833862,36.51,Wave Height: 36.51
3390,3390,36.85499978065491,36.85,Wave Height: 36.85
3391,3391,37.04499888420105,37.04,Wave Height: 37.04
3392,3392,37.736248254776,37.74,Wave Height: 37.74
3393,3393,38.92874789237976,38.93,Wave Height: 38.93
3394,3394,40.09187293052673,40.09,Wave Height: 40.09
3395,3395,41.22562336921692,41.23,Wave Height: 41.23
3396,3396,41.88999843597412,41.89,Wave Height: 41.89
3397,3397,42.08499813079834,42.08,Wave Height: 42.08
3398,3398,42.659998416900635,42.66,Wave Height: 42.66
3399,3399,43.614999294281006,43.61,Wave Height: 43.61
3400,3400,44.17312479019165,44.17,Wave Height: 44.17
3401,3401,44.33437490463257,44.33,Wave Height: 44.33
3402,3402,41.908124685287476,41.91,Wave Height: 41.91
3403,3403,36.89437413215637,36.89,Wave Height: 36.89
3404,3404,33.58437383174896,33.58,Wave Height: 33.58
3405,3405,31.97812378406525,31.98,Wave Height: 31.98
3406,3406,31.171874046325684,31.17,Wave Height: 31.17
3407,3407,31.165624618530273,31.17,Wave Height: 31.17
3408,3408,31.06999981403351,31.07,Wave Height: 31.07
3409,3409,30.884999632835388,30.88,Wave Height: 30.88
3410,3410,30.661874651908878,30.66,Wave Height: 30.66
3411,3411,30.400624871253967,30.4,Wave Height: 30.4
3412,3412,28.57937467098237,28.58,Wave Height: 28.58
